index,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
174,SVR_Wallmart_35_5_linear_0.5_0.2_scale,35,5,1.4639246463775635,0.4172948938540746,8.263313729600513,0.6459836637671843,0.4846073840634379
175,SVR_Wallmart_36_1_poly_0.1_0.3_scale,36,1,0.014652013778686523,0.5665186576743513,3.696320929365023,0.7526743370637472,0.5698548998612262
176,SVR_Wallmart_36_2_poly_0.1_0.3_scale,36,2,0.04475855827331543,0.5510342631690696,3.4821249395399767,0.7423168212893128,0.5615475284798871
177,SVR_Wallmart_36_3_poly_0.1_0.3_scale,36,3,0.10008025169372559,0.5713425956608928,3.1723091263331233,0.7558720762542381,0.5715798301855026
178,SVR_Wallmart_36_4_poly_0.1_0.3_scale,36,4,0.1853647232055664,0.5737916802764724,3.369901946669242,0.757490382959726,0.574048390653082
179,SVR_Wallmart_36_5_poly_0.1_0.3_scale,36,5,0.26349401473999023,0.5654960913043269,3.1854692041826573,0.7519947415403427,0.5697830548745373
180,SVR_Wallmart_37_1_linear_1_0.6_scale,37,1,0.03869748115539551,0.5588428474958155,5.009818053984794,0.7475579225022069,0.5853548011010943
181,SVR_Wallmart_37_2_linear_1_0.6_scale,37,2,0.3307838439941406,0.46746358439913965,4.213005249958995,0.6837130863155536,0.5308842861223085
182,SVR_Wallmart_37_3_linear_1_0.6_scale,37,3,1.2413394451141357,0.4544240157331052,6.138492499850708,0.674109795013472,0.5230115346407942
183,SVR_Wallmart_37_4_linear_1_0.6_scale,37,4,1.767040729522705,0.45877813047357,5.224010749811193,0.6773316251833883,0.529938090014277
184,SVR_Wallmart_37_5_linear_1_0.6_scale,37,5,1.403217077255249,0.44271945393170037,5.068067810386856,0.6653716660120871,0.515472479639817
185,SVR_Wallmart_38_1_poly_0.1_0.1_scale,38,1,0.012117624282836914,0.5620305177456764,2.9805038584228756,0.7496869464954531,0.5708349438087109
186,SVR_Wallmart_38_2_poly_0.1_0.1_scale,38,2,0.0313107967376709,0.5543004819538087,3.796002726399952,0.7445135874877024,0.5632175180804904
187,SVR_Wallmart_38_3_poly_0.1_0.1_scale,38,3,0.0702216625213623,0.5684009644464671,3.9160449774363313,0.7539237126171766,0.5696860166674528
188,SVR_Wallmart_38_4_poly_0.1_0.1_scale,38,4,0.11134696006774902,0.5795722490803914,3.7476203499102896,0.7612964265517023,0.5750400898995244
189,SVR_Wallmart_38_5_poly_0.1_0.1_scale,38,5,0.16757750511169434,0.569907037005605,3.7858587166580477,0.7549218747695717,0.5695953248062406
